Name,Reference,Link,Description,Image,Price,Availability,category,seller,Type,color,Systéme d'exploitation,CPU Type,CPU,GPU Type,GPU,RAM,Storage,Taille écran,Ecran tactile,Resolution,Garantie,CPU Ref,_id,Poids,Points Forts,Connectique,Caméra,Batterie,Description clavier,Taux De Rafraîchissement,Type mémoire,WiFi,Bluetooth,*Connectique,* fréquence de rafraîchissement,*Poids,Dimensions,Connecteurs,*Systéme d'exploitation,Type Stockage,Type écran,Audio,Technical Specs,Seller,Operating System,GPU Ref,Display,Type Ecran,Ecran Tactile,Réseau,Color,Taux de Rafraîchissement,Gamer,Lecteurs/Graveurs,Son,Type de batterie,Connectivités,Ecran,Spécificités
"Pc Portable Lenovo IdeaPad 3 15IAU7, i7-12ème, 8Go, 512G ssd, 15.6"" -Gris",Réf. 82RK011WFG,https://www.scoop.com.tn/16333-pc-portable-lenovo-ideapad-3-15iau7-i7-12eme-8go-512g-ssd-156-gris.html,"Pc portable Lenovo IdeaPad 3 15IAU7, Processeur: Intel® Core™ i7-1255U Deca Core (Up to 4,70 GHz, 12 Mo Intel Smart Cache), Mémoire: 8",https://www.scoop.com.tn/46284-home_default/pc-portable-lenovo-ideapad-3-15iau7-i7-12eme-8go-512g-ssd-156-gris.jpg,1939,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Gris,FreeDos,INTEL,Intel Core i7,INTEL,Intel Iris Xe,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),2 ans,Intel® Core™ i7-1255U,664d17f4d60664ebcc6d9085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Lenovo IdeaPad 5 15IAL7, I5-12ème, 16Go, 512Go ssd, 15.6""",Réf. 82SF00FBFG,https://www.scoop.com.tn/16103-pc-portable-lenovo-ideapad-5-15ial7-i5-12eme-16go-512go-ssd-156.html,"Pc portable Lenovo IdeaPad 5 15IAL7, Ecran 15.6 FHD IPS, Processeur Intel Core i5-1235U 10 Core (Up to 4,40 GHz Turbo max,",https://www.scoop.com.tn/44032-home_default/pc-portable-lenovo-ideapad-5-15ial7-i5-12eme-16go-512go-ssd-156.jpg,1949,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Gris,FreeDos,INTEL,Intel Core i5,NVIDIA GeForce,GeForce MX550,16.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,Intel Core i5-1235U,664d17f4d60664ebcc6d9086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Asus Vivobook X1704VA-AU229W, I5-13ème, 8Go, 512Go SSD, 17.3""",Réf. X1704VA-AU229W,https://www.scoop.com.tn/16364-278-pc-portable-asus-vivobook-x1704va-au229w-i5-13eme-8go-512go-ssd-173.html#/31-ram-8_go,"PC PORTABLE ASUS VIVOBOOK X1704VA, Processeur: i5-1335U 10 Core (Up to 4.6GHz, 12Mo Mémoire smart cache),",https://www.scoop.com.tn/46561-home_default/pc-portable-asus-vivobook-x1704va-au229w-i5-13eme-8go-512go-ssd-173.jpg,1979,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Silver,Windows 11 Home,INTEL,Intel Core i5,INTEL,Intel Iris Xe,8.0,512 Go SSD,17.3 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d9087,2.1Kg,✔ Clavier Asus ErgoSense | ✔ Charnière à 180° | ✔ Suppression du bruit par l'IA | ✔ Asus Antimicrobial Guard Plus,"1 X port USB 3.2 Type-C Gen 1, 2 X ports USB 3.2 Type-A Gen 1, 1 x USB 2.0, 1x HDMI, 1x Prise Audio Combo 3,5 Mm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Asus Vivobook X1704VA, I5-13ème, 8Go, 512Go SSD, 17.3"" FHD",Réf. X1704VA-AU154W,https://www.scoop.com.tn/16357-266-pc-portable-asus-vivobook-x1704va-i5-13eme-8go-512go-ssd-173-fhd.html#/31-ram-8_go,"PC PORTABLE ASUS VIVOBOOK X1704VA, Processeur: i5-1335U 10 Core (Up to 4.6GHz, 12Mo Mémoire smart cache),",https://www.scoop.com.tn/46520-home_default/pc-portable-asus-vivobook-x1704va-i5-13eme-8go-512go-ssd-173-fhd.jpg,1979,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Bleu,Windows 11 Home,INTEL,Intel Core i5,INTEL,Intel Iris Xe,8.0,512 Go SSD,17.3 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d9088,2.1Kg,✔ Clavier Asus ErgoSense | ✔ Charnière à 180° | ✔ Suppression du bruit par l'IA | ✔ Asus Antimicrobial Guard Plus,"1 X port USB 3.2 Type-C Gen 1, 2 X ports USB 3.2 Type-A Gen 1, 1 x USB 2.0, 1x HDMI, 1x Prise audio combo 3,5 mm.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable Asus ExpertBook B2 B2402CBA, i5-12ème, 8Go, 256Go SSD, écran 14"" FHD",Réf. 90NX04F1-M01CE0,https://www.scoop.com.tn/15251-pc-portable-asus-expertbook-b2-b2402cba-i5-12eme-8go-256go-ssd-ecran-14-fhd.html,"PC Asus ExpertBook B2402CBA-EB1014, Processeur Intel Core i5-1240P 12 core (3.3 up to 4.4GHz Turbo, 12Mo Smart Cache), RAM 8Go DDR4, Disque dur SSD 256Go, Graphique Intel Iris Xᵉ...",https://www.scoop.com.tn/40398-home_default/pc-portable-asus-expertbook-b2-b2402cba-i5-12eme-8go-256go-ssd-ecran-14-fhd.jpg,2049,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Bleu Espace,FreeDos,INTEL,Intel Core i5,INTEL,Intel Iris Xe,8.0,256 Go SSD,14 pouces,Non,1920x1080 (FHD),2 ans,Intel Core i5-1240P,664d17f4d60664ebcc6d9089,1.60Kg,✔ Clavier avec SensePoint | ✔ port Thunderbolt™4 | ✔ Bouclier de confidentialité pour webcam,"1xUSB-A 2.0, 1xUSB-A 3.2 Gen1, 1xUSB-C 3.2 Gen2 Support Power Delivery, 1xThunderbolt™ 4 Supports Display / Power Delivery, 1xHDMI 1.4, 1x3.5mm Combo Audio Jack, 1xRJ45, Smart Card Reader.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable Lenovo Ideapad 5 IP5 15ITL05, I7-11ème, 8Go, MX450, 512G ssd, 15.6"" FHD",Réf. 82FG00QFFG,https://www.scoop.com.tn/15422-pc-portable-lenovo-ideapad-5-ip5-15itl05-i7-11eme-8go-mx450-512g-ssd-156-fhd.html,"pc portable lenovo ip5 ; Processeur Intel Core i7-1165G7 Quad Core (1.2GHz to 4.7GHz, 12Mo Intel Smart Cache), Mémoire RAM 8 Go, Disque Dur SSD 512 Go, Carte Graphique NVIDIA GeForce MX450 2 Go GDDR6, Wifi, Bluetooth, 2xUSB 3.2 Gen1, 1x USB-C 3.2 Gen1 (Power...",https://www.scoop.com.tn/41284-home_default/pc-portable-lenovo-ideapad-5-ip5-15itl05-i7-11eme-8go-mx450-512g-ssd-156-fhd.jpg,2065,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Bleu Espace,FreeDos,INTEL,Intel Core i7,NVIDIA GeForce,GeForce MX450,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,Intel Core i7-1165G7,664d17f4d60664ebcc6d908a,,,"1x Type C ; 2x USB 3.1 (Gen1) ; Combo de sortie casque stéréo 3,5 mm ; Prise d'entrée CC (ronde) ; HDMI 1.4b ; lecteur de carte SD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable LENOVO IP5 15ITL05, I7-11ème, 8Go, NVIDIA MX450, 512G SSD, écran 15.6"" FHD, GREY",Réf. 82FG00QEFG,https://www.scoop.com.tn/14786-pc-portable-lenovo-ip5-15itl05-i7-11eme-8go-nvidia-mx450-512g-ssd-ecran-156-fhd-grey.html,"Processeur Intel® Core™ i7-1165G7 Quad-Core (1.2GHz jusqu’à 4.7GHz, 12Mo Intel® Smart Cache), Mémoire RAM 8Go, Disque Dur 512Go SSD, Carte Graphique NVIDIA GeForce MX450 2Go GDDR6, Wifi, Bluetooth, 2xUSB 3.2 Gen1, 1x USB-C...",https://www.scoop.com.tn/37772-home_default/pc-portable-lenovo-ip5-15itl05-i7-11eme-8go-nvidia-mx450-512g-ssd-ecran-156-fhd-grey.jpg,2065,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Gris,FreeDos,INTEL,Intel Core i7,NVIDIA GeForce,GeForce MX450,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d908b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable ASUS VivoBook 15 X1502VA, I7-13ème, 8G, 512G ssd, 15.6"" FHD",Réf. X1502VA-NJ233W,https://www.scoop.com.tn/16132-pc-portable-asus-vivobook-15-x1502va-i7-13eme-8g-512g-ssd-156-fhd.html,"Pc Portable ASUS VivoBook 15 X1502VA, Processeur : i7-13700H (3.7 Up to 5.0 GHz Turbo max, 24Mo Mémoire cache, 14-Cores), Mémoire : RAM 8",https://www.scoop.com.tn/44242-home_default/pc-portable-asus-vivobook-15-x1502va-i7-13eme-8g-512g-ssd-156-fhd.jpg,2099,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Silver,Windows 11 Home,INTEL,Intel Core i7,INTEL,Intel Iris Xe,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d908c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Asus VivoBook 15 X1502VA, I7-13ème, 8G, 512Go ssd, 15.6"" FHD",Réf. X1502VA-NJ232W,https://www.scoop.com.tn/16131-pc-portable-asus-vivobook-15-x1502va-i7-13eme-8g-512go-ssd-156-fhd.html,"Pc Portable ASUS VivoBook 15 X1502VA, Processeur: i7-13700H 14 Core (3.7 Up to 5.0 GHz Turbo max, 24Mo Mémoire cache), Mémoire: RAM 8",https://www.scoop.com.tn/44373-home_default/pc-portable-asus-vivobook-15-x1502va-i7-13eme-8g-512go-ssd-156-fhd.jpg,2099,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Bleu Espace,Windows 11 Home,INTEL,Intel Core i7,INTEL,Intel Iris Xe,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d908d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc potable DYNABOOK SAT PRO C50-G-10M I5-10210U 8G 256SSD 15.6FHD,Réf. A1PYS23E113Y,https://www.scoop.com.tn/13246-pc-potable-dynabook-sat-pro-c50-g-10m-i5-10210u-8g-256ssd-156fhd.html,"Processeur Intel® I5-10210U Quad-Core (1.60 GHz, Up To 4.20 GHz, 6MB Intel® Smart Cache), Mémoire RAM 8Go DDR4, Disque dur 256Go SSD, Carte graphique Intel UHD Graphics, RJ-45 Lecteur carte SD, Wifi...",https://www.scoop.com.tn/30347-home_default/pc-potable-dynabook-sat-pro-c50-g-10m-i5-10210u-8g-256ssd-156fhd.jpg,2119,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Black,Windows 10 pro,INTEL,Intel Core i5,INTEL,Intel UHD,8.0,256 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,Intel® I5-10210U,664d17f4d60664ebcc6d908e,1.80Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable HP 15-fd0020nk, i7-13ème, 8Go, 512Go, 15.6"" FHD",Réf. 886K5EA,https://www.scoop.com.tn/16275-pc-portable-hp-15-fd0020nk-i7-13eme-8go-512go-156-fhd.html,"PC Portable HP 15-fd0020nk, Processeur Intel Core i7-1355U Deca-Core (5,00GHz, 12Mo Intel Smart Cache), RAM 8Go DDR4 3200...",https://www.scoop.com.tn/45716-home_default/pc-portable-hp-15-fd0020nk-i7-13eme-8go-512go-156-fhd.jpg,2149,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Silver & Gold,Windows 11 Home,INTEL,Intel Core i7,INTEL,Intel Iris Xe,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,Intel Core i7-1355U,664d17f4d60664ebcc6d908f,1.59Kg,✓ Panneau antireflets | ✓ Anti-scintillement | ✓   Doubles haut-parleurs avant | ✓ Chargeur rapide HP (de 0 à 50 % de charge en 45 min),,HD HP True Vision,Autonomie De La Batterie: Jusqu’à 6 Heures Et 45 Minutes,Rétroéclairé avec pavé numérique intégré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable HP 15-fd0021nk, i7-13ème, 8Go, 512Go, 15.6"" FHD",Réf. 886K6EA,https://www.scoop.com.tn/16273-pc-portable-hp-15-fd0021nk-i7-13eme-8go-512go-156-fhd.html,"PC Portable HP 15-fd0021nk, Processeur Intel Core i7-1355U Deca-Core (5,00GHz, 12Mo Intel Smart Cache), RAM 8Go DDR4 3200...",https://www.scoop.com.tn/45696-home_default/pc-portable-hp-15-fd0021nk-i7-13eme-8go-512go-156-fhd.jpg,2149,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Silver & Blue,Windows 11 Home,INTEL,Intel Core i7,INTEL,Intel Iris Xe,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,Intel Core i7-1355U,664d17f4d60664ebcc6d9090,1.59Kg,✓ Panneau antireflets | ✓ Anti-scintillement | ✓   Doubles haut-parleurs avant | ✓ Chargeur rapide HP (de 0 à 50 % de charge en 45 min),,HD HP True Vision,Autonomie De La Batterie: Jusqu’à 6 Heures Et 45 Minutes,Rétroéclairé avec pavé numérique intégré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Gamer MSI Thin GF63 12UCX-682XFR, I5-12ème, 8Go, RTX 2050, 15.6"" FHD 144Hz",Réf. 9S7-16R821-682,https://www.scoop.com.tn/15771-174-pc-portable-gamer-msi-thin-gf63-12ucx-682xfr-i5-12eme-8go-rtx-2050-156-fhd-144hz.html#/31-ram-8_go,"pc Gamer MSI, CPU Intel Core i5-12450H Octa-Core (up to 4.40GHz, 12Mo Smart Cache), RAM 8Go DDR4, Disque Dur",https://www.scoop.com.tn/45203-home_default/pc-portable-gamer-msi-thin-gf63-12ucx-682xfr-i5-12eme-8go-rtx-2050-156-fhd-144hz.jpg,2149,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Black,FreeDos,INTEL,Intel Core i5,NVIDIA GeForce,GeForce RTX 2050,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d9091,1.86Kg,,"1x (USB3.2 Gen1 / DP) Type-C, 3x USB3.2 Gen1 Type-A, 1x HDMI™, 1x RJ45, 1x Entrée Micro, 1x Sortie Casque.",,,,144Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable Dell Vostro 3530, i7-13ème, 8Go, GeForce MX550, 15.6""FHD",Réf. N1807PVNB3530EMEA01,https://www.scoop.com.tn/16234-pc-portable-dell-vostro-3530-i7-13eme-8go-geforce-mx550-156fhd.html,"Pc portable Dell Vostro 3530, Processeur Intel Core i7-1355u Deca Core (jusqu'à 5.00GHz, 12Mo Intel® Smart Cache), Mémoire RAM 8Go DDR4, Carte graphique: NVIDIA GeForce MX550 2Go GDDR6, Disque dur 512Go SSD, 1x USB 2.0, 1x USB 3.2...",https://www.scoop.com.tn/45190-home_default/pc-portable-dell-vostro-3530-i7-13eme-8go-geforce-mx550-156fhd.jpg,2269,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Black,Windows 11 Home,INTEL,Intel Core i7,NVIDIA GeForce,GeForce MX550,8.0,512 Go SSD,15.6 pouces,Non,,1 an,Intel Core i7-1355u,664d17f4d60664ebcc6d9092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Asus Vivobook 15 X1502VA, I9-13ème, 8Go, 512G ssd, 15.6"" FHD",Réf. X1502VA-NJ257W,https://www.scoop.com.tn/16135-pc-portable-asus-vivobook-15-x1502va-i9-13eme-8go-512g-ssd-156-fhd.html,"Pc portable Asus Vivobook 15 X1502VA, Processeur : i9-13900H 14 Cores ( Up to 5.40GHz Turbo max, 24Mo Mémoire cache, 14-Cores), Mémoire : RAM",https://www.scoop.com.tn/44275-home_default/pc-portable-asus-vivobook-15-x1502va-i9-13eme-8go-512g-ssd-156-fhd.jpg,2299,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Silver,Windows 11 Home,INTEL,Intel Core i9,INTEL,Intel Iris Xe,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d9093,,✔ Clavier Asus ErgoSense | ✔ Charnière À 180° | ✔ Cache-Cam Physique | ✔ Asus AI Noise-Canceling | ✔ Asus Antimicrobial Guard Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Asus Vivobook 15 X1502VA, I9-13ème, 8G, 512G ssd -15.6"" FHD",Réf. X1502VA-NJ256W,https://www.scoop.com.tn/16133-pc-portable-asus-vivobook-15-x1502va-i9-13eme-8g-512g-ssd-156-fhd.html,"Pc portable Asus Vivobook 15 X1502VA, Processeur i9-13900H 14 Cores( Jusqu'à 5.40GHz Turbo max, 24Mo Intel Smart cache), Mémoire RAM",https://www.scoop.com.tn/44417-home_default/pc-portable-asus-vivobook-15-x1502va-i9-13eme-8g-512g-ssd-156-fhd.jpg,2299,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Bleu Espace,Windows 11 Home,INTEL,Intel Core i9,INTEL,Intel Iris Xe,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d9094,,✔ Clavier Asus ErgoSense | ✔ Charnière À 180° | ✔ Cache-Cam Physique | ✔ Asus AI Noise-Canceling | ✔ Asus Antimicrobial Guard Plus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable HP 15-fd0017nk, i7-1335U, 8Go, GeForce® MX550, 512Go SSD, 15.6"" FHD",Réf. 898F4EA,https://www.scoop.com.tn/16175-pc-portable-hp-15-fd0017nk-i7-1335u-8go-geforce-mx550-512go-ssd-156-fhd.html,"PC Portable HP 15-fd0017nk, Processeur Intel Core i7-1335U Deca-Core (UP to 5,00GHz, 12Mo Intel Smart Cache), RAM 8Go DDR4 - 3200 MHz, Disque Dur",https://www.scoop.com.tn/44731-home_default/pc-portable-hp-15-fd0017nk-i7-1335u-8go-geforce-mx550-512go-ssd-156-fhd.jpg,2399,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,GOLD,Windows 11 Home,INTEL,Intel Core i7,NVIDIA GeForce,GeForce MX550,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,Intel Core i7-1335U,664d17f4d60664ebcc6d9095,1.59Kg,✓ Panneau antireflets | ✓ Anti-scintillement | ✓   Doubles haut-parleurs avant | ✓ Chargeur rapide HP (de 0 à 50 % de charge en 45 min),,HD 720p - HP True Vision,Autonomie de la batterie: Jusqu’à 6 heures et 45 minutes,Clavier rétroéclairé avec pavé numérique intégré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable HP Pavilion x360 15-er1003nk, i5-12ème, 8Go, écran 15.6"" FHD tactile",Réf. 7J0J6EA,https://www.scoop.com.tn/16281-pc-portable-hp-pavilion-x360-15-er1003nk-i5-12eme-8go-ecran-156-fhd-tactile.html,"Pc Portable Convertible HP Pavilion X360: Processeur  Intel Core™ i5-1235U 10 cœurs (jusqu’à 4,40 GHz Max Turbo, 12 Mo de mémoire cache), RAM 8Go DDR4 - 3200 MHz, Disque Dur 512Go SSD, Graphique",https://www.scoop.com.tn/45782-home_default/pc-portable-hp-pavilion-x360-15-er1003nk-i5-12eme-8go-ecran-156-fhd-tactile.jpg,2339,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Silver,Windows 11 Home,INTEL,Intel Core i5,INTEL,Intel Iris Xe,8.0,512 Go SSD,15.6 pouces,Oui,1920x1080 (FHD),1 an,Intel Core™ i5-1235U,664d17f4d60664ebcc6d9096,1.79Kg,✔ Ecran Tactile à micro-bordure | ✔ Charnère 360° | ✔ Charge Rapide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc potable HP 15-dw3039nk i7-11ème, 16Go, écran15.6"" FHD",Réf. 53A13EA,https://www.scoop.com.tn/14287-pc-potable-hp-15-dw3039nk-i7-11eme-16go-ecran156-fhd.html,"HP Laptop 15-dw3039nk, Processeur Intel Core™ i7-1165G7 Quad-Core (1.20GHz Up To 4.70GHz, 12Mo Intel Smart Cache), Mémoire RAM 16Go DDR4-3200MHz, Disque 1To + 256Go SSD, Graphique Intel Iris®",https://www.scoop.com.tn/35327-home_default/pc-potable-hp-15-dw3039nk-i7-11eme-16go-ecran156-fhd.jpg,2359,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Silver,Windows 11 Home,INTEL,Intel Core i7,INTEL,Intel Iris Xe,16.0,1 To + 256 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,Intel Core™ i7-1165G7,664d17f4d60664ebcc6d9097,1.75Kg,,1x USB Type-C® SuperSpeed  (5 Go/s) ; 2x USB Type-A SuperSpeed (5 Gbit/s); 1x HDMI 1.4b; 1x RJ-45 ; 1 prise combinée casque/micro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Gamer MSI Thin GF63 12UCX-681XFR, I7-12ème, 8Go, RTX 2050, 15.6"" FHD 144Hz",Réf. 9S7-16R821-681,https://www.scoop.com.tn/15768-170-pc-portable-gamer-msi-thin-gf63-12ucx-681xfr-i7-12eme-8go-rtx-2050-156-fhd-144hz.html#/31-ram-8_go,"pc Gamer MSI, CPU Intel Core i7-12650H Deca-Core (up to 4.70GHz, 24Mo intel Smart Cache), RAM 8Go DDR4, Disque Dur",https://www.scoop.com.tn/45206-home_default/pc-portable-gamer-msi-thin-gf63-12ucx-681xfr-i7-12eme-8go-rtx-2050-156-fhd-144hz.jpg,2399,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Black,FreeDos,INTEL,Intel Core i7,NVIDIA GeForce,GeForce RTX 2050,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,,664d17f4d60664ebcc6d9098,1.86Kg,,"1x (USB3.2 Gen1 / DP) Type-C, 3x USB3.2 Gen1 Type-A, 1x HDMI™, 1x RJ45, 1x Entrée Micro, 1x Sortie Casque.",,,,144Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable Asus X515EP, I7-11ème, 8Go, 512Go SSD, Nvidia MX330, 15,6"" FHD -Grey",Réf. X515EP-BQ368W,https://www.scoop.com.tn/14800-pc-portable-asus-x515ep-i7-11eme-8go-512go-ssd-nvidia-mx330-156-fhd-grey.html,"Pc Portable Asus X515EP, Processeur Intel® Core™i7-1165G7 Quad-Core (2,80GHz up to 4,70GHz, 12Mo Intel Smart Cache), Mémoire RAM 8Go, Disque Dur 512Go SSD, Carte graphique NVIDIA GeForce MX330 2Go,",https://www.scoop.com.tn/37853-home_default/pc-portable-asus-x515ep-i7-11eme-8go-512go-ssd-nvidia-mx330-156-fhd-grey.jpg,2399,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Gris,Windows 11 Home,INTEL,Intel Core i7,NVIDIA GeForce,GeForce MX330,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),2 ans,,664d17f4d60664ebcc6d9099,,,"1xUSB 3.2 Gen 1 Type-A, 1xUSB 3.2 Gen 1 Type-C, 2xUSB 2.0 Type-A, 1xHDMI 1.4, 1xprise Audio Combinée, 1xcasque, 1xlecteur De Carte Micro-SD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc portable Asus X515EP I7-11ème, 8Go, 512G ssd écran 15,6"" FHD",Réf. X515EP-BQ369W,https://www.scoop.com.tn/14448-pc-portable-asus-x515ep-i7-11eme-8go-512g-ssd-ecran-156-fhd.html,"Pc Portable Asus X515EP, Processeur Intel Core™ I7-1165G7 Quad-Core (2,8GHz up to 4,7GHz, 12Mo Intel Smart Cache), Mémoire RAM 8Go, Disque Dur 512Go SSD, Carte graphique NVIDIA...",https://www.scoop.com.tn/35990-home_default/pc-portable-asus-x515ep-i7-11eme-8go-512g-ssd-ecran-156-fhd.jpg,2399,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Silver,Windows 11 Home,INTEL,Intel Core i7,NVIDIA GeForce,GeForce MX330,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),2 ans,Intel Core™ I7-1165G7,664d17f4d60664ebcc6d909a,1.80Kg,,"1xUSB 3.2 Gen1 Type-A, 1xUSB 3.2 Gen1 Type-C, 2xUSB 2.0 Type-A, 1xHDMI, 1xaudio Combo 3,5mm 1xlecteur De Carte MicroSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Gamer DELL INSPIRON G15 I5-11é,8Go,RTX3050,Ecran 15.6""  FHD",Réf. 5511G15-I5,https://www.scoop.com.tn/13476-pc-portable-gamer-dell-inspiron-g15-i5-11e8gortx3050ecran-156-fhd.html,"Processeur Intel Core i5-11400H Hexa-Core( 2.70 GHz up to 4.50 GHz Turbo, 12 Mo de mémoire cache), Mémoire RAM 8 Go DDR4, Disque Dur 512 Go SSD M.2 PCIe NVMe, Carte Graphique NVIDIA GeForce",https://www.scoop.com.tn/31635-home_default/pc-portable-gamer-dell-inspiron-g15-i5-11e8gortx3050ecran-156-fhd.jpg,2785,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Gris,FreeDos,INTEL,Intel Core i5,NVIDIA GeForce,GeForce RTX 3050,8.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),1 an,Intel Core i5-11400H,664d17f4d60664ebcc6d909b,,,"1 X USB 2.0,1 X USB 2.0 Port With PowerShare, 1 X USB 3.2 Gen 1 ,1x HDMI ,1x RJ45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pc Portable Gamer MSI GF63 Thin 11UC-600FR, I5-11ème, 16Go, RTX 3050, 15.6"" FHD 144Hz",Réf. 9S7-16R612-600,https://www.scoop.com.tn/14831-203-pc-portable-gamer-msi-gf63-thin-11uc-600fr-i5-11eme-16go-rtx-3050-156-fhd-144hz.html#/41-ram-16_go,"Processeur Intel I5-11400H HEXA-CORE (to 4.5GHz 12 Mo Smart Cache), RAM 16Go DDR4, Disque Dur",https://www.scoop.com.tn/38026-home_default/pc-portable-gamer-msi-gf63-thin-11uc-600fr-i5-11eme-16go-rtx-3050-156-fhd-144hz.jpg,2799,Disponible Livraison Gratuite,Laptops,Scoop Informatique,Ordinateur Portable,Black,Windows 11 Home,INTEL,Intel Core i5,NVIDIA GeForce,GeForce RTX 3050,16.0,512 Go SSD,15.6 pouces,Non,1920x1080 (FHD),2 ans,Intel I5-11400H,664d17f4d60664ebcc6d909c,1.86Kg,,"1x Entrée Micro, 1x Sortie Casque, 1x Type-C USB 3.2 Gen 1, 3x Type-A USB 3.2 Gen 1, 1x RJ45, 1x HDMI (4K @ 30Hz)",,,,144Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
